date,close,volume,fear_greed,rsi,macd,macd_signal,macd_hist,fear_greed_smooth,log_return,realized_vol,vol_zscore,funding_proxy_return,funding_proxy_vol,funding_proxy_sharpe,flow_proxy_signed,flow_proxy_norm,composite,drawdown,recent_return,score_momentum,score_fear_greed,score_volatility,score_funding,score_exchange_flows,regime,target_exposure
2025-07-21,117256.9208222684,36702153882.06748,71.0,63.87435187081801,3155.756234558139,3052.5504262871596,103.20580827097956,72.8,-0.005483171751014114,0.28804610866295294,-0.7674270859714428,0.07104720491457245,0.014929758951043627,1.2718332748800216,-4465685402.292935,-0.1282344927658067,0.4005379575344865,-0.0215027508445641,-0.015620164593097341,0.2874676695138252,0.45599999999999996,0.645430855414994,0.9999237548797897,-0.31003689909252374,RISK_ON,1.0
2025-07-22,117482.46977767294,46344384345.39471,72.0,64.43480129413348,2994.026747201846,3040.845690470097,-46.81894326825113,72.4,0.0019216972851407545,0.28018201278887755,-0.9852136926927596,0.08137735682452403,0.014460002489915696,1.504080892353954,-7690195692.7800455,-0.21572767879218055,0.375377508843902,-0.019620567423188406,-0.019620567423188406,0.24651019070163047,0.4480000000000001,0.75531402233588,0.9999881063498978,-0.49247245112969223,RISK_ON,1.0
2025-07-23,119955.79570607653,58939000420.94166,74.0,69.94173557192285,3030.4980007161357,3038.776152519305,-8.278151803169294,72.6,0.020834176729180337,0.2756796977638955,-1.0865309236535812,0.09620494812331853,0.015007935700485156,1.7132172223210749,12201021650.244978,0.3398351772338013,0.593914040824987,0.0,0.01935448426371633,0.359816609617812,0.4519999999999999,0.7956084777877254,0.9999977679535752,0.690854140522989,RISK_ON,1.0
2025-07-24,118629.05588130427,45225685167.61703,71.0,64.19920394761466,2918.699959747304,3014.760913964905,-96.06095421760074,72.0,-0.011121858675621387,0.2636475389199198,-1.3980186834785793,0.06352486505171324,0.015089197389034349,1.1251582100965913,-1456113923.523566,-0.04073817924016862,0.44521030151843555,-0.011060239457067356,-0.001003020617127759,0.2257769816170541,0.44,0.8849226297576489,0.9997535229682538,-0.10149477250377371,RISK_ON,1.0
2025-07-25,118354.43517438594,51940414419.3327,70.0,63.04534632365493,2775.9402990660165,2966.996790985127,-191.0564919191106,71.6,-0.002317636799261307,0.26461356956688914,-1.3037316668131071,0.021131655197271667,0.011147809566823808,0.506617230751375,-15916547012.817755,-0.43705463659783866,0.3143890923046021,-0.013349588673600588,-0.009133297286907593,0.1726171534775306,0.4319999999999999,0.8626807305580982,0.9658506858077798,-0.7978384412902584,RISK_ON,1.0
2025-07-26,117540.80837085741,91617702596.10347,72.0,59.62606093531204,2567.552212506431,2887.107875289388,-319.55566278295737,71.8,-0.006898231754977947,0.2570776671610115,-1.459036980463477,-0.00025704133410010474,0.010688099320387277,-0.006427446463131406,-20591011775.019123,-0.5354424987698359,0.12894527522537663,-0.020132310581611912,-0.0037981377615861067,0.06627215170928538,0.43599999999999994,0.8974653989236887,-0.025704122686260596,-0.8713370781534878,RANGE_BOUND,0.4
2025-07-27,117959.54234360624,25145925063.881348,73.0,60.80426037885672,2408.4286187259568,2791.372023976702,-382.9434052507454,72.0,0.003556125608774862,0.25687767320582866,-1.3952966823455877,0.0045933323941900975,0.010722118376904274,0.1144941397804505,-13579520890.700424,-0.3528653876603957,0.22076500839066573,-0.01664157492949858,0.0004912212518843884,0.06658525141397523,0.44,0.8843307710288799,0.4284336171208034,-0.7075015017065288,RISK_ON,1.0
2025-07-28,119418.91405141471,30220402191.467663,75.0,64.67354082058382,2372.7297727262485,2707.6435737266115,-334.91380100036304,72.2,0.012295893373563613,0.25832646575655777,-1.2951271914152007,0.002526720945988494,0.01052648004889674,0.06415198384020088,-4019155737.3382607,-0.1039855204774824,0.2859814294193942,-0.004475662484681564,0.018438086332007275,0.154610493495835,0.44400000000000006,0.8604634570878456,0.2511200930647816,-0.2542616743483359,RISK_ON,1.0
2025-07-29,118003.30201607826,43433742203.62158,73.0,58.62769369519134,2204.7946196486155,2607.0737829110126,-402.2791632623971,72.6,-0.0119249902926788,0.2618638301788346,-1.1482338858757988,-0.015392127963077318,0.010849674075384303,-0.3791560194808237,-16844602387.19773,-0.4232290360913749,-0.012228118533111778,-0.016276776611797827,0.004433276210407788,0.02050515588275989,0.4519999999999999,0.817168157136969,-0.9081075332526352,-0.784925059203932,RANGE_BOUND,0.4
2025-07-30,117853.30892863822,42860287143.68828,74.0,58.0089127521151,2036.130368870101,2492.8851001028306,-456.7547312327297,73.4,-0.0012719008134642613,0.26264643153164974,-1.0892275389182444,0.00148696903802002,0.009684342318884327,0.04103626025399901,-31387357753.573433,-0.7705662974544494,0.1143035116360058,-0.017527179616981248,-0.017527179616981248,-0.009408235081522248,0.46800000000000014,0.7965960337252516,0.16268653877787226,-0.9584426914333742,RANGE_BOUND,0.4
2025-07-31,117833.24087995925,43054424656.58649,72.0,57.920830687429394,1879.1813779795484,2370.144355678174,-490.96297769862576,73.4,-0.00017029439095067933,0.2511116337234004,-1.3709672020881691,-0.007734559047917621,0.00933650124932964,-0.22140497833059924,-31077177680.569073,-0.7503240354663646,-0.007458930593214579,-0.017694474982418495,-0.006708432394010533,-0.022648555855808133,0.46800000000000014,0.8789124315098318,-0.7092235757149326,-0.9541179480380471,RANGE_BOUND,0.4
2025-08-01,115700.00243915782,45238249453.35885,65.0,49.34367672532114,1564.62760490473,2209.0410055234856,-644.4134006187555,71.8,-0.018269756775456565,0.20649267564902835,-2.407365598526655,-0.031858416601958,0.010245084708494844,-0.8310834149904851,-30119725542.572807,-0.7155715178173822,-0.10528839053939026,-0.035478012895238,-0.02242782647998809,-0.23472083827356305,0.43599999999999994,0.9839116635495964,-0.9974118580340484,-0.9456473992310235,RANGE_BOUND,0.4
2025-08-02,113234.6051343189,65794680822.25255,55.0,41.664617420873164,1103.6819566121849,1987.9691957412256,-884.2872391290407,67.8,-0.021538837162310046,0.21458913402316437,-2.0329669926878053,-0.04112912945530976,0.01119610379507218,-0.9817899528442247,-26430722432.02268,-0.6136429175552698,-0.19178749329953276,-0.056030561359672215,-0.036635814371395514,-0.4639259073347646,0.3559999999999999,0.9662841903161346,-0.9992241570473986,-0.9111248405960918,RISK_OFF,0.2
2025-08-03,112554.90232221723,33543439044.09785,53.0,39.824507520569675,675.7433245730208,1725.5240215075846,-1049.7806969345638,63.8,-0.006020694876003845,0.21529357981077138,-1.8910116230520255,-0.04640948029507938,0.011205319907082055,-1.106925589186775,-34814917304.59113,-0.8060213681238342,-0.24982407386201105,-0.06169683874211007,-0.045817743219499385,-0.5580822456143504,0.27599999999999997,0.9554613137867185,-0.9997148228898699,-0.9650758254148882,RISK_OFF,0.2
2025-08-04,114199.10966460757,24689273719.085533,64.0,46.033521572653356,463.924830207965,1473.2041832476607,-1009.2793530396957,61.8,0.014502377666562469,0.21548846073589803,-1.783444549690993,-0.0264239308775028,0.012141777411149121,-0.5816358135543424,-35605078514.931435,-0.824034831773044,-0.2193031013040434,-0.04799006173552767,-0.04371003059498435,-0.42563345394097174,0.23599999999999993,0.9450644172797574,-0.9811157364320955,-0.9680357816593411,RISK_OFF,0.2
2025-08-05,115138.68613070177,32488023582.82734,60.0,49.25570627973451,367.63524553393654,1252.0903957049159,-884.4551501709793,59.4,0.008193867214237689,0.2171680237701078,-1.660271761390611,-0.020151760948405865,0.012405981429125605,-0.4341280606102637,-24759111974.010166,-0.5632653677296667,-0.18374017057725706,-0.0401573725306108,-0.024275726496078787,-0.3207986345846297,0.18799999999999997,0.9302537788545334,-0.9398208225235449,-0.8871034910101095,RISK_OFF,0.2
2025-08-06,114128.35408881678,37316213251.97167,54.0,46.07030520775305,207.40882405168668,1043.1540813742702,-835.7452573225835,57.2,-0.008813640034313954,0.2077013806559636,-1.784926804427064,-0.04979957771190016,0.010728431582586559,-1.2405818020594477,-23967101418.05065,-0.5360291744397828,-0.2122643377333518,-0.048579908815231665,-0.0316067056044812,-0.36436315028895794,0.14400000000000004,0.9452225793380838,-0.9999020992343278,-0.8716897644148521,RISK_OFF,0.2
2025-08-07,115022.09576830892,32052509631.058872,62.0,49.20001265747926,150.8073021769087,864.684725534798,-713.8774233578893,58.6,0.007800518933461039,0.2066089743072082,-1.7232039270657638,-0.030877200102817727,0.010892782133786454,-0.7575914715728292,-13237539376.958456,-0.2946196200056552,-0.13846383262929868,-0.04112931691817945,-0.02385697864759695,-0.26280271566431884,0.17200000000000004,0.9382476688472672,-0.995345471064613,-0.6270556506493412,RANGE_BOUND,0.4
2025-08-08,117463.47451085235,38289687095.00489,74.0,56.607898707977924,299.496638549972,751.6471081378328,-452.1504695878608,62.8,0.02100318300891584,0.2252831924146418,-1.2685254199881255,-0.007556380294640588,0.012533858773058886,-0.1611257648960528,-1304977012.906493,-0.028665497525954056,0.0859364077514336,-0.020776996897515776,0.015241763478975434,-0.0338278140655303,0.25599999999999995,0.8533974948659967,-0.567957834055439,-0.07154131433660633,RANGE_BOUND,0.4
2025-08-09,116688.36663186055,33017415812.97353,67.0,53.91953217198666,350.7460981984623,671.4669061499587,-320.72080795149645,63.4,-0.006620581810712342,0.2212288892008873,-1.3158140820922355,-0.007278730350374984,0.012523239071054786,-0.15533701001389788,3377489416.9905095,0.07441216373230672,0.1300350181797343,-0.027238609480962905,0.03050093647118568,-0.03867674957245182,0.26799999999999996,0.8657391666624431,-0.5520659147074357,0.18391370172145838,RANGE_BOUND,0.4
2025-08-10,116510.08393213755,27638785406.21056,69.0,53.292614934831654,372.6797204728209,611.7094690145312,-239.02974854171032,65.2,-0.0015290216039244111,0.22126714763158323,-1.2766190397211743,-0.012363877563074256,0.01246955342538696,-0.2649962801099946,4221011365.260123,0.09498916707838932,0.11479536918982669,-0.02872484612900139,0.035140020810445094,-0.02219747066718475,0.30400000000000005,0.8555815014781203,-0.7856581640721289,0.23310739852722262,RANGE_BOUND,0.4
2025-08-11,119266.92516880555,37157754754.85189,70.0,60.86914967069914,605.5360790775594,610.4747910271369,-4.93871194957751,68.4,0.023386223216768687,0.2413775393595036,-0.8253067546477239,-0.0012735477198691815,0.013666062589187256,-0.024906218819477556,6002222941.798174,0.13786850536899906,0.28733325779305585,-0.005742703245109504,0.04437701413856643,0.1959645471801029,0.3680000000000001,0.6779479014364171,-0.09929658241383944,0.3316413052375889,RISK_ON,1.0
2025-08-12,118773.79960860992,61739781527.95854,68.0,59.02477213046952,741.7350494892598,636.7268427195615,105.00820676969829,69.6,-0.004143209243545801,0.24219043165462664,-0.793847414231585,0.006508233329263817,0.013301091918237909,0.1307711075847757,-7458892074.028381,-0.16655953899095016,0.2698504317822763,-0.009853597239793399,0.031571608119461025,0.19945086385359256,0.3919999999999999,0.660583068731389,0.4800770738492218,-0.3938923250726202,RISK_ON,1.0
2025-08-13,120202.53485503166,46941089789.57991,73.0,62.564092562323374,953.9640055151103,700.1742752786713,253.78973023643903,69.4,0.011957269932425033,0.2311797100507432,-1.0127896511010248,0.019737404075153113,0.013633966634926734,0.3869045059666977,4577865503.33613,0.1007530884606503,0.47991651875988656,0.0,0.05322236366860977,0.31289208261697715,0.3880000000000001,0.7669133792093046,0.9133916168321682,0.24668763045714986,RISK_ON,1.0
2025-08-14,123560.99363577305,61818118105.53991,75.0,69.28111629351741,1377.2801102040248,835.595442263742,541.6846679402828,71.0,0.02755679922198937,0.25220423699917877,-0.546520985921491,0.04746449768809316,0.015298969216193184,0.8291683197481239,8830095285.40485,0.19535659368628341,0.5550099245348782,0.0,0.07423702211672589,0.5259235727061364,0.42,0.4979082236350155,0.9973719529233984,0.4529388415951678,RISK_ON,1.0
2025-08-15,118405.59579823953,73822008367.99681,60.0,53.432232417524595,1281.9857195991644,924.8734977308266,357.1122218683379,69.2,-0.042618926602367734,0.3132084424085569,0.7826209170779223,0.023115327861181992,0.018908897289503002,0.32671557398653256,-7185861209.30968,-0.15974272111337418,0.12539421969793313,-0.041723505823612395,0.008020546738553458,0.18304454499486025,0.38400000000000006,-0.6542084716111807,0.8634793295926851,-0.3793984833183375,RANGE_BOUND,0.4
2025-08-16,117339.79190213277,44268714220.021,56.0,50.842751844973655,1107.6939549674717,961.4375891781556,146.25636578931608,66.4,-0.009042053107019143,0.31419866982898087,0.7918534856740159,0.0356121119164729,0.018003244689313993,0.5286678830494451,-8793189553.173605,-0.1963622499988407,0.08008925780122719,-0.050349236847178735,0.005582606810560664,0.06518014113802968,0.3280000000000001,-0.6594577500316073,0.9712941065451606,-0.4549349201147648,RANGE_BOUND,0.4
2025-08-17,117501.21653394958,23202714236.542347,64.0,51.228278673442446,971.3944637916575,963.428964100856,7.965499690801494,65.6,0.001374756975501056,0.3138692099560403,0.7726989080869072,0.043007563767977805,0.017840380446360736,0.6442830599278083,-1530118175.6374753,-0.034845803154648934,0.1234820876167232,-0.049042800025436595,0.008506839651658993,0.025043970911521853,0.3119999999999999,-0.6484960785448627,0.9885168600994836,-0.08689480593284314,RANGE_BOUND,0.4
2025-08-18,117542.83687778088,20906566026.645443,60.0,51.33425551128657,856.8572321641841,942.1146177135216,-85.25738554933753,63.0,0.0003541493065845258,0.30911524870628077,0.6581133261818405,0.02885933540799986,0.01754129970425459,0.4397041240928393,-3851716565.3812532,-0.0903209206009634,0.08505722198682236,-0.048705959550084166,-0.014455711745603117,-0.004754022387764095,0.26,-0.5771064695492607,0.942370677352038,-0.22204134978176668,RANGE_BOUND,0.4
2025-08-19,116256.41276740946,47337926940.98573,56.0,47.87178795909519,654.7346033419308,884.6386148392035,-229.90401149727268,59.2,-0.011004629780993555,0.30853150912161537,0.6368285474599232,0.009660838412768618,0.017773899375868995,0.14526737310200166,-1794308767.2422812,-0.0413198111103496,-0.010673289410803186,-0.05911720724661429,-0.021194799269669606,-0.11779715745228195,0.18400000000000005,-0.5627362789334758,0.5234423244953111,-0.10293366006262615,RANGE_BOUND,0.4
2025-08-20,112778.34483555844,46156885037.403885,44.0,40.013566264196754,211.46234285386163,750.0033604421351,-538.5410175882735,56.0,-0.030373864311054568,0.3324284634525195,1.1495035970882848,-0.011899385863972,0.019509945138316866,-0.16300633453624694,-15094019456.811396,-0.345084560901258,-0.39501506752575044,-0.08726579871961182,-0.06176400546317129,-0.3725801840605282,0.12,-0.8175895637048144,-0.5730318317938373,-0.6976520198852952,RISK_OFF,0.2
2025-08-21,114252.39755195397,42166369117.006935,50.0,44.194571527811256,-20.652315113547957,595.8722253309985,-616.5245404445465,54.8,0.01298567246600658,0.33829231074970734,1.25163979324599,-0.006714232331426456,0.019734715517518944,-0.09092880359955587,-17901412169.45896,-0.4105753804089207,-0.3678750916313192,-0.07533604101030866,-0.07533604101030866,-0.32139975798654724,0.09599999999999995,-0.8487428232211693,-0.34848228957480937,-0.7724759821063881,RISK_OFF,0.2
2025-08-22,112414.39987336512,32048202090.65466,50.0,40.41225888950421,-348.8940720396786,406.9189658568631,-755.8130378965417,52.0,-0.016217972685370185,0.3365363102607703,1.1869676456671094,-0.04393538802571248,0.019115430903428363,-0.6142799723939366,-11933725558.410084,-0.27944933830776136,-0.4857612702079698,-0.09021126679561431,-0.050598925536283534,-0.4432607225889602,0.04,-0.8296360462657139,-0.9854244101737982,-0.6034932331023659,RISK_OFF,0.2
2025-08-23,116834.24948202295,50878158870.82928,60.0,51.2229048770046,-249.5069433334429,275.6337840188019,-525.1407273522448,52.0,0.0385642172704887,0.36304498194672563,1.7147553484026925,0.001249411055488564,0.022068653735998325,0.015130925263660222,1658684883.1399548,0.03867042940779236,-0.15432697957371158,-0.05444067707628564,-0.004308363019183359,-0.15755536056355726,0.04,-0.9372283919704094,0.06044990735134211,0.09637600858810445,RANGE_BOUND,0.4
2025-08-24,115359.98346714744,27306719885.257973,53.0,48.088947801774516,-286.40141697721265,163.22674381959902,-449.6281607968117,51.4,-0.01269872905536785,0.3666163561187379,1.731375423802698,-0.009920296395954877,0.022331993393911755,-0.11872252907100805,-5556948562.831519,-0.13208273423384798,-0.3052052598380951,-0.066372161046229,-0.01822307147078328,-0.19065078128628207,0.027999999999999973,-0.9392182629725156,-0.442141957738754,-0.3187066156368001,RISK_OFF,0.2
2025-08-25,113399.54847314971,40682656776.69001,47.0,44.21495095571297,-468.431486538655,36.89509774794821,-505.32658428660324,52.0,-0.017140120653864447,0.36934333351246157,1.729730845681966,-0.050446640266588016,0.021582498000593184,-0.6246928287720481,-14355408963.308014,-0.35556169269466614,-0.4704974073905842,-0.08223829271377292,-0.03524917821184881,-0.2834291283662163,0.04,-0.9390241184002424,-0.9865815850441202,-0.7108520890937661,RISK_OFF,0.2
2025-08-26,110185.35443900425,52854872363.936554,48.0,38.70902298166568,-862.1123302404012,-142.90638784972168,-719.2059423906795,51.6,-0.028753421508166236,0.3855386096162262,1.9855612275757826,-0.07505685253120845,0.022607740013546755,-0.8872973419505207,-15143544023.729559,-0.36669376616617916,-0.5347675699639399,-0.10825130814500283,-0.05222127695055745,-0.4663799785168379,0.03200000000000003,-0.962993142048437,-0.9983484774474833,-0.7243488898966701,RISK_OFF,0.2
2025-08-27,111842.70999260596,43023800053.0546,51.0,42.67315150219911,-1028.5163963263622,-320.0283895450498,-708.4880067813124,51.8,0.014929521110869187,0.39065954672888786,2.0047621600736587,-0.07208460135276429,0.02279605528573705,-0.845120782469576,-2403446153.6640615,-0.0576030279544684,-0.422741196404162,-0.09483804960090936,-0.008296227829169944,-0.38660270900663873,0.03599999999999994,-0.964362490556386,-0.9976864601359375,-0.14302027398881223,RISK_OFF,0.2
2025-08-28,111216.08479629169,36957904262.995804,48.0,41.578202871017716,-1197.156162950676,-495.45394422617505,-701.7022187245009,49.4,-0.005618490365456383,0.3891685756806921,1.9017119578240047,-0.10525989094021004,0.020768921398138084,-1.3545185441728758,-13706913779.378738,-0.33021991254371574,-0.5198129302898884,-0.09990943319759205,-0.026575483934869526,-0.4054979489001308,-0.012000000000000028,-0.9563837790305314,-0.9999606502465188,-0.678079208188611,RISK_OFF,0.2
2025-08-29,112525.59740669793,34222495087.206894,50.0,44.767675387503786,-1211.1759865361673,-638.5983526881736,-572.5776338479938,48.8,0.011705709462147317,0.38116043942554517,1.6920407949951126,-0.050935254875694995,0.01867590975482142,-0.7289079704237563,-4239671325.398516,-0.102853430135826,-0.42262614785943686,-0.08931132636894068,0.000989175172024792,-0.29867002222561384,-0.024000000000000056,-0.9344066494440866,-0.9941484380435385,-0.2516125204573932,RISK_OFF,0.2
2025-08-30,108480.30666639366,51702115726.38959,39.0,37.88662671612358,-1531.0588590956613,-817.0904539696711,-713.9684051259902,47.2,-0.03661207713930276,0.40734018073881323,2.1031072224697,-0.0785052789079786,0.02063985077288573,-1.0165489357699524,-18893996267.858356,-0.455180815923685,-0.5766167399749841,-0.12205054787624547,-0.07150251619423198,-0.4835050926462563,-0.055999999999999946,-0.9706323040852671,-0.9994124434886362,-0.813723333633478,RISK_OFF,0.2
2025-08-31,108781.95727925687,27799981330.792213,48.0,38.643959171353835,-1740.168082335862,-1001.7059796429094,-738.4621026929526,47.2,0.002776835711973373,0.4081100766837025,2.0339323084205305,-0.07710320017150629,0.02067969932030798,-0.996469857423059,-11021610379.851187,-0.2692959894983652,-0.5403183732207099,-0.1196092384954518,-0.05702173310178982,-0.4780119199807663,-0.055999999999999946,-0.9663481261336846,-0.9993100950274646,-0.5871070936820506,RISK_OFF,0.2
2025-09-01,108253.36092385623,26140904019.246822,46.0,37.774782500322964,-1926.3363501789718,-1186.632053750122,-739.7042964288498,46.2,-0.004871072643467461,0.39107664157551225,1.6737197653382163,-0.08232842212155828,0.020612816722555275,-1.0674521894342224,-8944217128.787872,-0.22583154647914924,-0.5341326485510659,-0.1238872581183661,-0.04538102328081117,-0.49560003736120456,-0.07599999999999994,-0.9320417797020935,-0.9996089463835228,-0.5113668561990807,RISK_OFF,0.2
2025-09-02,109162.68557992298,42999610648.39302,49.0,40.2638856934866,-1977.703409684007,-1344.846324936899,-632.857084747108,46.4,0.008364883575988174,0.39481017403659185,1.691169239457632,-0.06295890876457655,0.020890606137763543,-0.8054565786607242,4749280444.402067,0.11896724328154788,-0.3870003543043989,-0.11652794002525335,-0.009281350178415915,-0.40891528226269636,-0.07200000000000002,-0.9342959726995035,-0.9968238794231622,0.2889480546187326,RISK_OFF,0.2
2025-09-03,111190.18209845416,50235464642.845955,55.0,45.49878680222104,-1833.672712265994,-1442.611602402718,-391.061109863276,47.4,0.018402789665067483,0.4004442103276246,1.738522335018932,-0.014182254788454494,0.020302104805608845,-0.1866982297733787,5779518242.943688,0.14175058122611245,-0.26471199365326004,-0.10011906810805482,-0.005834335507382993,-0.22252212481056882,-0.052000000000000025,-0.9400550315760596,-0.6332317547235481,0.3402510782323452,RISK_OFF,0.2
2025-09-04,111711.51977725117,36406080683.42747,51.0,46.79003046488049,-1658.3434027351323,-1485.757962469201,-172.5854402659313,49.8,0.0046777447192040454,0.37860554627862264,1.3301075017348618,-0.02249018253525703,0.019980321660283663,-0.3008337011489622,16260087521.004154,0.3975275057638209,-0.17879176617846984,-0.09589979418141592,0.004454706186312496,-0.1201599107910068,-0.0040000000000000565,-0.8692756047194534,-0.8346689653446772,0.7589859504563453,RANGE_BOUND,0.4
2025-09-05,110724.736377486,38708366685.43147,48.0,44.6344718454824,-1580.7963983519294,-1504.7656496457466,-76.03074870618275,49.8,-0.008872563226067696,0.34139947064377174,0.6768499787863337,-0.015144773075954542,0.019661007973533887,-0.20586995672907696,5841392982.055818,0.14264885670211613,-0.17713527713349045,-0.10388599897573769,-0.01600401216003433,-0.12502163842559436,-0.0040000000000000565,-0.5894677354361666,-0.6769594309106195,0.34223526230803847,RANGE_BOUND,0.4
2025-09-06,110662.18112628513,56020470627.40665,48.0,44.494532519145416,-1507.0155870551534,-1505.215637127628,-1.7999499275254038,50.2,-0.0005651214947209147,0.34057752882097747,0.6560299447156259,-0.05427411184116415,0.016039173326486487,-0.9043712066138554,5224485139.05338,0.12514220241689966,-0.21991128294555562,-0.10439226919387201,0.02011309266115302,-0.10075001942451094,0.0040000000000000565,-0.5757152915449596,-0.9985591803728302,0.3030326244631075,RISK_OFF,0.2
2025-09-07,110209.1888247784,19340758702.076332,44.0,43.432599954546525,-1468.1722793268273,-1497.8069655674678,29.634686240640576,49.2,-0.004101871027946603,0.3401203152846482,0.6418485643476028,-0.04567725381374291,0.015838754670279648,-0.7707524887873279,-1509906294.2135544,-0.0367224077640993,-0.28462277042463213,-0.1080584124335584,0.013120112757832203,-0.10865147848555626,-0.015999999999999945,-0.5661569046173537,-0.9958096461795953,-0.09154896172948597,RISK_OFF,0.2
2025-09-08,111131.9923868407,22147049159.335133,51.0,46.2470633868655,-1347.3942209782836,-1467.7244166496312,120.33019567134761,48.4,0.008338339062985823,0.3431939976949415,0.6890343090369402,-0.020198794096892635,0.015583253499952092,-0.34642026425903094,5388372731.298154,0.13221569446034956,-0.18956330807996005,-0.10059000727664857,0.026591612846175394,-0.02492448015605791,-0.03200000000000003,-0.5973612654382098,-0.8822170494502095,0.3190052213341347,RISK_OFF,0.2
2025-09-09,112025.12878118771,37159847899.8603,48.0,48.89719439811768,-1166.1652694925724,-1407.4125872182194,241.247317725647,47.8,0.00800459477640216,0.3439190832229601,0.6949755748419054,0.016559222187675762,0.013597967932824735,0.3254632095652141,4554120910.079193,0.11088199624562736,0.08852883948562167,-0.09336170352101725,0.02622181000822854,0.06608941856580418,-0.04400000000000006,-0.6011688887242372,0.862199380494058,0.2703162676693821,RANGE_BOUND,0.4
2025-09-10,111547.43956434788,45338021458.38368,49.0,47.546986996329174,-1048.9934043500689,-1335.7287506445894,286.73534629452047,48.0,-0.004273242887375728,0.32072815309239777,0.2824959750113278,-0.0026435418105691536,0.013062626158134956,-0.05408684737564328,-9099234247.239326,-0.2200835448277647,-0.14087242506006536,-0.09722772306961314,0.003213030675472739,0.05822071487585467,-0.04,-0.2752135851220735,-0.21303394569500114,-0.5006767326684037,RANGE_BOUND,0.4
2025-09-11,113975.32489468766,52205187155.05567,54.0,54.43391683313447,-751.5602824665693,-1218.8950570089853,467.33477454241597,49.2,0.02153200931436778,0.3291653618035931,0.42948572761801546,0.02450695786925501,0.014163545917048437,0.4624378693014094,-6842219037.006726,-0.1667750470292361,0.09226134073591624,-0.07757843684343901,0.020264741916952156,0.2446292838181147,-0.015999999999999945,-0.40489143416503987,0.9517225458420799,-0.3943474077404946,RANGE_BOUND,0.4
2025-09-12,115503.16663193036,43752917632.95067,57.0,58.157080119728356,-388.08473178102577,-1052.7329919633935,664.6482601823677,51.8,0.01331596963871686,0.32581018989548033,0.3667784336167094,0.026117218045824554,0.014256839440049218,0.48959800379154406,4937964437.047866,0.12067254745123872,0.25794266304132635,-0.06521335549951268,0.04315594157888625,0.3784854526365411,0.03599999999999994,-0.3511706335832398,0.9609669416216603,0.29285054029733976,RISK_ON,1.0
2025-09-13,116160.14344594491,51192951485.864395,52.0,59.68260469456997,-46.479415091424016,-851.4822765889996,805.0028614975756,52.0,0.00567183966270053,0.2832091379428124,-0.39733918847354804,0.06840113484782784,0.008981180426397681,2.0354754475166588,20254167596.086582,0.49928689983815566,0.4797934735015845,-0.05989633113216941,0.04968239613301706,0.4532518578768371,0.04,0.37766997009051284,0.9999998305412807,0.8477829736250955,RISK_ON,1.0
2025-09-14,115970.58488443034,30063858747.76022,55.0,59.014059516725425,206.5682772949076,-639.8721658122182,846.4404431071258,53.4,-0.0016332056080044016,0.2780611827985501,-0.48679094837682635,0.06399109352785005,0.009136828732538672,1.8718025288885345,18722296160.988888,0.47873822473837446,0.49640586428992994,-0.06143046060083768,0.05227691194435691,0.45584203835683035,0.06799999999999998,0.45166573959468986,0.9999993723438576,0.8326899066139914,RISK_ON,1.0
2025-09-15,115373.55555886829,26889399414.610912,53.0,56.853926961609154,354.84469091691426,-440.92879446639176,795.773485383306,54.2,-0.00516140715583896,0.2687155384276056,-0.6510685952364856,0.06370075901547856,0.009160207347435226,1.8585544321775243,11717089221.853739,0.3041166300135285,0.47319896305632775,-0.06626231981461139,0.038166895786976296,0.40051144044610565,0.08400000000000006,0.5723888979414137,0.9999993021688199,0.6412486727064068,RISK_ON,1.0
2025-09-16,115397.25272727509,46947581231.08198,52.0,56.92132894609499,468.86222851740604,-258.9705898696322,727.8328183870383,53.8,0.00020537405632958024,0.23563323816643653,-1.2356047950161688,0.05554124949581997,0.009158392378726059,1.6208110226967014,13115336840.599691,0.33355578062597274,0.5114517749832411,-0.06607053462650703,0.03010149582308408,0.3781300900439843,0.07599999999999994,0.8441973947005736,0.9999953252895752,0.6825589331434903,RISK_ON,1.0
2025-09-17,116762.8496864193,39964451595.099724,53.0,60.72863808517921,661.7855583809578,-74.81936021951418,736.604918600472,53.0,0.0117644047787177,0.23286613232041167,-1.2658074203976164,0.04890286460947019,0.008501822505498047,1.5372986580406742,25301404419.66875,0.6332469807146367,0.564982835474295,-0.055018527686763186,0.046755085929720774,0.4474083673511561,0.06,0.8526572646494701,0.9999908818775141,0.919087355266003,RISK_ON,1.0
2025-09-18,116455.94648225319,54740952295.37868,52.0,59.456831209376915,780.9122927464923,96.32697037368713,684.5853223728052,53.0,-0.002631892337702904,0.2313994677318473,-1.2722640713018636,0.041593227552563235,0.008646688652841586,1.285608641313915,10023384498.178131,0.24932675178482028,0.4982908696805475,-0.05750234717651881,0.021764549386962484,0.4070820562221493,0.06,0.8544100984816271,0.9999317106064288,0.5534332096712954,RISK_ON,1.0
2025-09-19,117145.49508952006,43642467075.25838,53.0,61.412187628730194,920.3526454046223,261.1321053798742,659.2205400247481,52.6,0.005903650297425997,0.22828954799988796,-1.3072484759823522,0.05636944107605693,0.007964751846556548,1.8915048601808617,10007605847.07923,0.24945433556189783,0.5053614008711055,-0.051921713782622,0.014218904169296387,0.4325889481974599,0.052000000000000025,0.8635775423704383,0.9999994638715017,0.5536544365038437,RISK_ON,1.0
